ip,timestamp,url,protocol,status,bytes,referrer,user_agent,hour,day_of_week,minute,url_path_depth,protocol_HTTP/1.0,protocol_HTTP/1.1,status_type,status_client_error,status_server_error,status_success,method_GET,method_HEAD,method_OPTIONS,method_POST,has_referrer,is_bot,browser_chrome,browser_firefox,browser_other,browser_safari,browser_wordpress
162.158.63.52,2024-10-20 01:03:16,/about/function.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-20 01:03:17,/filemanager/dialog.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-20 01:03:17,/bak.php,HTTP/1.1,404,489,-,-,1,6,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-20 01:03:17,/wp-info.php,HTTP/1.1,404,489,-,-,1,6,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-20 01:03:17,/files/index.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-20 01:03:17,/css.php,HTTP/1.1,404,489,-,-,1,6,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-20 01:03:17,/css/index.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-20 01:03:17,/wp-includes/bak.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.86,2024-10-20 01:03:17,/alfa-rex.php7,HTTP/1.1,404,489,-,-,1,6,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-20 01:03:17,/wp-admin/wp-login.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-20 01:03:17,/wp-includes/cloud.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-20 01:03:18,/wp-content/index.php,HTTP/1.1,200,202,-,-,1,6,3,2,False,True,success,False,False,True,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-20 01:03:18,/readme.php,HTTP/1.1,404,489,-,-,1,6,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-20 01:03:18,/wp-admin/about.php,HTTP/1.1,302,445,-,-,1,6,3,2,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-20 01:03:18,/wp-content/themes/404.php,HTTP/1.1,404,489,-,-,1,6,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-20 01:03:18,/wp-admin/index.php,HTTP/1.1,302,445,-,-,1,6,3,2,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-20 01:03:18,/wp-content/themes.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-20 01:03:18,/wp-content/dropdown.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-20 01:03:18,/wp-includes/404.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.86,2024-10-20 01:03:19,/wp-content/upgrade/index.php,HTTP/1.1,404,489,-,-,1,6,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-20 01:03:19,/cgi-bin/file.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-20 01:03:19,/.well-known/index.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-20 01:03:19,/wp-content/cloud.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-20 01:03:19,/.well-known/acme-challenge/index.php,HTTP/1.1,404,489,-,-,1,6,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-20 01:03:19,/cgi-bin/404.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-20 01:03:19,/wp-includes/function.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-20 01:03:19,/file.php,HTTP/1.1,404,489,-,-,1,6,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-20 01:03:19,/.well-known/acme-challenge/autoload_classmap.php,HTTP/1.1,404,489,-,-,1,6,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-20 01:03:19,/wp-includes/themes.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-20 01:03:19,/wp-includes/wp-login.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-20 01:03:20,/wp-content/file.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-20 01:03:20,/wp-trackback.php,HTTP/1.1,200,380,-,-,1,6,3,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-20 01:03:20,/wp-includes/SimplePie/wp-login.php,HTTP/1.1,404,489,-,-,1,6,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-20 01:03:20,/cgi-bin/index.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-20 01:03:20,/wp-admin/themes.php,HTTP/1.1,302,446,-,-,1,6,3,2,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-20 01:03:20,/.well-known/cloud.php,HTTP/1.1,404,489,-,-,1,6,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
178.215.238.68,2024-10-21 00:03:17,/login.rsp,HTTP/1.1,404,453,-,hello world,0,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
167.99.55.110,2024-10-21 00:13:56,/wp-cron.php?doing_wp_cron=1729469636.1745829582214355468750,HTTP/1.1,200,259,-,wordpress/6.6.1; http://blog.thx.bz,0,0,13,1,False,True,success,False,False,True,False,False,False,True,0,0,False,False,False,False,True
143.110.222.166,2024-10-21 00:13:55,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",0,0,13,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
143.110.222.166,2024-10-21 00:13:56,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",0,0,13,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
143.110.222.166,2024-10-21 00:13:57,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",0,0,13,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
143.110.222.166,2024-10-21 00:13:58,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",0,0,13,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
143.110.222.166,2024-10-21 00:13:59,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",0,0,13,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
143.110.222.166,2024-10-21 00:56:22,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",0,0,56,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
162.158.154.86,2024-10-21 01:03:12,/wp-includes/certificates/plugins.php,HTTP/1.1,404,490,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:12,/wp-admin/user/plugins.php,HTTP/1.1,404,490,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:12,/.well-known/acme-challenge/plugins.php,HTTP/1.1,404,490,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:12,/wp-includes/customize/plugins.php,HTTP/1.1,404,490,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:12,/wp-includes/SimplePie/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.86,2024-10-21 01:03:12,/wp-admin/css/colors/blue/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,5,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-21 01:03:12,/wp-content/themes/plugins.php,HTTP/1.1,404,490,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:12,/wp-includes/ID3/plugins.php,HTTP/1.1,404,490,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:13,/wp-admin/css/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:13,/wp-admin/includes/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:13,/wp-admin/network/plugins.php,HTTP/1.1,302,457,-,-,1,0,3,3,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:13,/wp-admin/images/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.86,2024-10-21 01:03:13,/wp-admin/maint/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:13,/wp-content/upgrade/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-21 01:03:13,/images/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:14,/css/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:14,/wp-includes/fonts/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:14,/wp-includes/pomo/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:14,/.tmb/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.86,2024-10-21 01:03:14,/wp-includes/IXR/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:14,/.well-known/pki-validation/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:14,/cgi-bin/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:14,/wp-includes/random_compat/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:14,/wp-content/languages/plugins.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.86,2024-10-21 01:03:14,/index.php,HTTP/1.1,301,283,-,-,1,0,3,1,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:15,/,HTTP/1.1,200,15399,-,-,1,0,3,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:15,/cgi-bin/xmrlpc.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:15,/404.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:15,/wp-configs.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:15,/simple.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:15,/themes.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:15,/ini.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:15,/autoload_classmap.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-21 01:03:15,/as.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-21 01:03:16,/admin/upload/css.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-21 01:03:16,/.well-known/pki-validation/afnew.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:16,/lufix.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:16,/media.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:16,/contact.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:16,/byp.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:16,/upload.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:16,/wp-content/themes/sketch/404.php,HTTP/1.1,404,489,-,-,1,0,3,4,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:16,/test.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:16,/cong.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:16,/about/function.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:17,/filemanager/dialog.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:17,/bak.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:17,/wp-info.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:17,/files/index.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:17,/css.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:17,/css/index.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:17,/wp-includes/bak.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.86,2024-10-21 01:03:17,/alfa-rex.php7,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:17,/wp-admin/wp-login.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-21 01:03:17,/wp-includes/cloud.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:18,/wp-content/index.php,HTTP/1.1,200,202,-,-,1,0,3,2,False,True,success,False,False,True,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:18,/readme.php,HTTP/1.1,404,489,-,-,1,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:18,/wp-admin/about.php,HTTP/1.1,302,445,-,-,1,0,3,2,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.31,2024-10-21 01:03:18,/wp-content/themes/404.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:18,/wp-admin/index.php,HTTP/1.1,302,445,-,-,1,0,3,2,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.7,2024-10-21 01:03:18,/wp-content/themes.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.158.139,2024-10-21 01:03:18,/wp-content/dropdown.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.115.200,2024-10-21 01:03:18,/wp-includes/404.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.86,2024-10-21 01:03:19,/wp-content/upgrade/index.php,HTTP/1.1,404,489,-,-,1,0,3,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.63.52,2024-10-21 01:03:19,/cgi-bin/file.php,HTTP/1.1,404,489,-,-,1,0,3,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
